file,issue,row,col,original,cleaned
labour_wages\SATTI_PLAZA_Labour_Apr2012.xlsx,UNPARSEABLE_AMOUNT,18,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Apr2013.xlsx,UNPARSEABLE_AMOUNT,24,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Apr2013.xlsx,UNPARSEABLE_AMOUNT,14,amount,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2013.xlsx,UNPARSEABLE_AMOUNT,25,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Apr2013.xlsx,UNPARSEABLE_AMOUNT,14,total,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2013.xlsx,UNPARSEABLE_AMOUNT,20,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,UNPARSEABLE_AMOUNT,5,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,UNPARSEABLE_AMOUNT,13,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,UNPARSEABLE_AMOUNT,10,advance,TBD,
labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,UNPARSEABLE_AMOUNT,14,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,UNPARSEABLE_AMOUNT,4,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,UNPARSEABLE_AMOUNT,5,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,UNPARSEABLE_AMOUNT,25,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,UNPARSEABLE_AMOUNT,12,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,UNPARSEABLE_AMOUNT,25,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,UNPARSEABLE_AMOUNT,21,advance,TBD,
labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,UNPARSEABLE_AMOUNT,26,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,UNPARSEABLE_AMOUNT,10,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,UNPARSEABLE_AMOUNT,10,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,UNPARSEABLE_AMOUNT,9,amount,TBD,
labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,UNPARSEABLE_AMOUNT,11,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,UNPARSEABLE_AMOUNT,2,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,UNPARSEABLE_AMOUNT,11,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,UNPARSEABLE_AMOUNT,15,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,UNPARSEABLE_AMOUNT,16,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,UNPARSEABLE_AMOUNT,5,total,TBD,
labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,UNPARSEABLE_AMOUNT,23,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,UNPARSEABLE_AMOUNT,20,amount,TBD,
labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,UNPARSEABLE_AMOUNT,24,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,UNPARSEABLE_AMOUNT,7,total,Sub-total,
labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,UNPARSEABLE_AMOUNT,3,rate,TBD,
labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,UNPARSEABLE_AMOUNT,15,rate,Total:,
labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,UNPARSEABLE_AMOUNT,8,amount,TBD,
labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,UNPARSEABLE_AMOUNT,16,advance,Approved:,
labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,UNPARSEABLE_AMOUNT,21,rate,Total:,
payment_vouchers\SATTI_APTS_PayVoucher_001.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_001.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_002.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_002.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_003.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_003.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_004.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_004.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_005.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_005.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_008.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_008.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_009.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_009.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_010.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_010.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_011.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_011.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_012.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_012.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_013.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_013.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_014.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_014.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_016.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_016.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_017.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_017.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_021.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_021.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_APTS_PayVoucher_022.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_APTS_PayVoucher_022.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_003.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_003.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_004.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_004.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_006.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_006.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_008.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_008.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_009.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_009.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_011.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_011.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_012.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_012.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_013.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_013.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_022.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_MALL_PayVoucher_022.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_MALL_PayVoucher_025.xlsx,UNPARSEABLE_AMOUNT,0,amount,TBD,
payment_vouchers\SATTI_PLAZA_PayVoucher_001.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_001.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_004.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_004.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_005.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_005.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_006.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_006.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_007.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_007.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_009.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_009.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_010.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_010.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_012.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_012.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_014.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_014.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_015.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_015.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_017.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_017.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_022.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_022.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_023.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_023.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_024.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_024.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_028.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_028.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
payment_vouchers\SATTI_PLAZA_PayVoucher_029.xlsx,UNPARSEABLE_DATE,0,date:,Project:,Project:
payment_vouchers\SATTI_PLAZA_PayVoucher_029.xlsx,UNPARSEABLE_DATE,3,date:,Bank:,Bank:
petty_cash\SATTI_APTS_PettyCash_Jan2016.xlsx,UNPARSEABLE_DATE,15,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jan2016.xlsx,UNPARSEABLE_AMOUNT,5,debit,TBD,
petty_cash\SATTI_APTS_PettyCash_Jan2017.xlsx,UNPARSEABLE_DATE,10,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jan2018.xlsx,UNPARSEABLE_DATE,16,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,UNPARSEABLE_DATE,27,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,UNPARSEABLE_AMOUNT,3,credit,TBD,
petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,UNPARSEABLE_DATE,16,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,UNPARSEABLE_DATE,27,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jul2017.xlsx,UNPARSEABLE_AMOUNT,25,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,UNPARSEABLE_DATE,25,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Jul2018.xlsx,UNPARSEABLE_AMOUNT,5,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,UNPARSEABLE_AMOUNT,12,credit,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,UNPARSEABLE_AMOUNT,8,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,UNPARSEABLE_DATE,26,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,UNPARSEABLE_AMOUNT,20,debit,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2016.xlsx,UNPARSEABLE_AMOUNT,8,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,UNPARSEABLE_DATE,22,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,UNPARSEABLE_AMOUNT,8,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Mar2018.xlsx,UNPARSEABLE_DATE,17,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_May2015.xlsx,UNPARSEABLE_DATE,26,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_May2015.xlsx,UNPARSEABLE_AMOUNT,12,credit,TBD,
petty_cash\SATTI_APTS_PettyCash_May2016.xlsx,UNPARSEABLE_DATE,9,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_May2016.xlsx,UNPARSEABLE_AMOUNT,9,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_May2017.xlsx,UNPARSEABLE_DATE,11,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,UNPARSEABLE_DATE,27,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,UNPARSEABLE_AMOUNT,1,debit,TBD,
petty_cash\SATTI_APTS_PettyCash_Nov2015.xlsx,UNPARSEABLE_DATE,14,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Nov2015.xlsx,UNPARSEABLE_AMOUNT,13,debit,TBD,
petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,UNPARSEABLE_DATE,16,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Nov2017.xlsx,UNPARSEABLE_DATE,16,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Sep2015.xlsx,UNPARSEABLE_DATE,10,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Sep2016.xlsx,UNPARSEABLE_DATE,18,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Sep2016.xlsx,UNPARSEABLE_AMOUNT,7,balance,TBD,
petty_cash\SATTI_APTS_PettyCash_Sep2017.xlsx,UNPARSEABLE_DATE,9,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_APTS_PettyCash_Sep2017.xlsx,UNPARSEABLE_AMOUNT,2,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_Jan2007.xlsx,UNPARSEABLE_DATE,25,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Jan2007.xlsx,UNPARSEABLE_AMOUNT,5,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_Jan2007.xlsx,UNPARSEABLE_AMOUNT,12,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_Jan2008.xlsx,UNPARSEABLE_DATE,10,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Jul2006.xlsx,UNPARSEABLE_DATE,15,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Jul2007.xlsx,UNPARSEABLE_DATE,19,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Jul2007.xlsx,UNPARSEABLE_AMOUNT,16,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_Mar2007.xlsx,UNPARSEABLE_DATE,18,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Mar2007.xlsx,UNPARSEABLE_AMOUNT,15,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_May2006.xlsx,UNPARSEABLE_DATE,17,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_May2006.xlsx,UNPARSEABLE_AMOUNT,10,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_DATE,20,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,1,credit,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,9,credit,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,15,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,16,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,9,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,16,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_May2007.xlsx,UNPARSEABLE_AMOUNT,19,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,UNPARSEABLE_DATE,19,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Nov2007.xlsx,UNPARSEABLE_DATE,18,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Nov2007.xlsx,UNPARSEABLE_AMOUNT,7,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_Nov2007.xlsx,UNPARSEABLE_AMOUNT,7,balance,TBD,
petty_cash\SATTI_MALL_PettyCash_Sep2006.xlsx,UNPARSEABLE_DATE,12,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Sep2006.xlsx,UNPARSEABLE_AMOUNT,10,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,UNPARSEABLE_AMOUNT,4,debit,TBD,
petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,UNPARSEABLE_AMOUNT,12,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,UNPARSEABLE_DATE,27,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,UNPARSEABLE_AMOUNT,14,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,UNPARSEABLE_DATE,26,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,UNPARSEABLE_AMOUNT,13,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Apr2013.xlsx,UNPARSEABLE_DATE,10,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Apr2013.xlsx,UNPARSEABLE_AMOUNT,9,debit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Apr2013.xlsx,UNPARSEABLE_AMOUNT,4,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,UNPARSEABLE_AMOUNT,14,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,UNPARSEABLE_AMOUNT,15,debit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,UNPARSEABLE_DATE,18,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,UNPARSEABLE_AMOUNT,5,debit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,UNPARSEABLE_AMOUNT,15,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Aug2013.xlsx,UNPARSEABLE_DATE,25,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Dec2011.xlsx,UNPARSEABLE_DATE,11,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Dec2012.xlsx,UNPARSEABLE_DATE,22,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Dec2012.xlsx,UNPARSEABLE_AMOUNT,0,debit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Dec2013.xlsx,UNPARSEABLE_DATE,13,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Dec2013.xlsx,UNPARSEABLE_AMOUNT,2,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Feb2012.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Feb2013.xlsx,UNPARSEABLE_DATE,17,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Feb2013.xlsx,UNPARSEABLE_AMOUNT,4,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Feb2014.xlsx,UNPARSEABLE_DATE,19,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,UNPARSEABLE_DATE,26,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,UNPARSEABLE_AMOUNT,2,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,UNPARSEABLE_DATE,14,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,UNPARSEABLE_AMOUNT,4,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,UNPARSEABLE_DATE,20,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Jun2014.xlsx,UNPARSEABLE_DATE,17,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Jun2014.xlsx,UNPARSEABLE_AMOUNT,1,credit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Oct2011.xlsx,UNPARSEABLE_DATE,21,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Oct2011.xlsx,UNPARSEABLE_AMOUNT,14,credit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Oct2012.xlsx,UNPARSEABLE_DATE,11,date,Closing Balance:,Closing Balance:
petty_cash\SATTI_PLAZA_PettyCash_Oct2012.xlsx,UNPARSEABLE_AMOUNT,6,debit,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Oct2012.xlsx,UNPARSEABLE_AMOUNT,3,balance,TBD,
petty_cash\SATTI_PLAZA_PettyCash_Oct2013.xlsx,UNPARSEABLE_DATE,18,date,Closing Balance:,Closing Balance:
purchase_bills\SATTI_APTS_Bill_01_BILL 07 020.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_01_BILL 07 020.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_01_BILL 07 020.xlsx,UNPARSEABLE_AMOUNT,9,amount,UNPAID,
purchase_bills\SATTI_APTS_Bill_02_BILL_15_888.xlsx,UNPARSEABLE_AMOUNT,2,rate,TBD,
purchase_bills\SATTI_APTS_Bill_02_BILL_15_888.xlsx,UNPARSEABLE_AMOUNT,5,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_02_BILL_15_888.xlsx,UNPARSEABLE_AMOUNT,6,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_02_BILL_15_888.xlsx,UNPARSEABLE_AMOUNT,6,amount,pending,
purchase_bills\SATTI_APTS_Bill_03_BILL_15_093.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_03_BILL_15_093.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
