project,source_file,raw_code,raw_desc,canon_code,canon_name,match_score,qty,rate,total,date,vendor,doc_no,matched
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,25KVA Genset,GEN-25KVA,25 KVA Generator,86.95652173913044,,,,,25KVA Genset,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,SAN-WC-STD,,,0.0,,,,,SAN-WC-STD,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,Sand (Fine),,,0.0,,,,,Sand (Fine),,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,Red Brick A-Grade,BRK-CLS-A,Class-A Red Brick,69.23076923076923,,,,,Red Brick A-Grade,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,GLASS-6MM,,,0.0,,,,,GLASS-6MM,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,STL-RB16,,,0.0,,,,,STL-RB16,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_09_BILL-07-968.xlsx,,Tariq,,,0.0,,,,,Tariq,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,BILL-07-448,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,CEMENT-50,CEMENT-50,,,0.0,55.6,832.0,54123.26,,CEMENT-50,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,REBAR-12MM,rebar 1/2 inch,AGG-CRS-34,Coarse Aggregate 3/4 inch,66.66666666666667,11.1,127.0,1409.7,,rebar 1/2 inch,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,WIRE_3029,Copper Wire 3/.029,WIR-COP-3,3/0.029 Copper Wire,80.70175438596492,88.9,,5304.66,,Copper Wire 3/.029,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,GLS-CLR6,Sheesha 6mm,GLS-CLR-6,6mm Clear Glass,95.0,314.4,226.0,83133.65,,Sheesha 6mm,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,BILL11449,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,CBL-ARM-95,arm_cable_95,CBL-ARM-95,95mm² Armoured Cable,100.0,,895.0,,,arm_cable_95,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,CEMENT-50,CEM-OPC50,,,0.0,,955.0,,,CEM-OPC50,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,RED BRICK A-GRADE,bricks_a,BRK-CLS-A,Class-A Red Brick,66.66666666666667,,13349.0,,,bricks_a,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,GALVPIPE-2,PIP-GI2,,,0.0,,295.0,,,PIP-GI2,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,WHITE OIL PAINT 4L,OIL-PAINT-W,,,0.0,,1554.0,,,OIL-PAINT-W,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,MARBLE WHT,MRB-IMP,,,0.0,,691.0,,,MRB-IMP,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,PLY-MR12,ply_mr_12mm,PLY-MR-12,12mm MR Plywood Sheet,95.0,,2131.0,,,ply_mr_12mm,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,WIR-CP3,WIR-CP3,,,0.0,,58.0,,,WIR-CP3,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,TARIQ,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,CBL-ARM95,ARMD-CBL-95,CBL-ARM-95,95mm² Armoured Cable,95.0,421.8,880.0,371184.0,,ARMD-CBL-95,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,RETI (RIVER),Sand (Fine),,,0.0,,37.0,10753.0,,Sand (Fine),,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,ALU-WIN4,ALM-W4,,,0.0,391.5,14786.0,5788719.0,,ALM-W4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,COPWIRE3,3/0.029 Copper Wire,WIR-COP-3,3/0.029 Copper Wire,100.0,381.2,54.0,24084.22,,3/0.029 Copper Wire,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,GRAVEL-3/4,GRAVEL-3/4,,,0.0,431.8,48.0,20726.4,,GRAVEL-3/4,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,,Date: 2006/11/22,,,0.0,,,,,Date: 2006/11/22,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,PROJECT: SATTI_MALL,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,SAN-WC,WC-STD,,,0.0,,13307.0,4404617.0,,WC-STD,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,"A.WIN 4""",Alum Window 4ft,ALM-WIN-4,4ft Aluminum Window,75.47169811320755,274.1,15765.0,5055788.21,,Alum Window 4ft,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,GRAVEL-3/4,AGG-CRS34,,,0.0,325.3,47.0,15289.1,,AGG-CRS34,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,WIR-COP-3,3/0.029 Copper Wire,WIR-COP-3,3/0.029 Copper Wire,100.0,133.1,55.0,8564.99,,3/0.029 Copper Wire,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,BILL07303,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,"G.I.PIPE 2""",gi_pipe_2inch,,,0.0,217.6,264.0,67212.29,,gi_pipe_2inch,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,TILE-12X12,TILE-12X12,,,0.0,102.6,75.0,7695.0,,TILE-12X12,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,SND-RVR,SAND-RIVER,SND-RVR,River Sand,100.0,179.2,35.0,7338.24,,SAND-RIVER,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,CBL-ARM95,ARMD-CBL-95,CBL-ARM-95,95mm² Armoured Cable,95.0,62.9,818.0,60199.07,,ARMD-CBL-95,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,W.C. STD.,SAN-WC,,,0.0,279.7,12461.0,4077850.0,,SAN-WC,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,"G.I.PIPE 1""",gi_pipe_1inch,,,0.0,255.2,180.0,45936.0,,gi_pipe_1inch,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,STL-RB12,REBAR-12MM,STL-RB-12,12mm Steel Rebar,95.0,21.2,119.0,2951.68,,REBAR-12MM,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,OIL-PAINT-W,paint_oil_w,,,0.0,,1728.0,712800.0,,paint_oil_w,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,WIRE_3029,WIR-CP3,,,0.0,152.4,63.0,11233.4,,WIR-CP3,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,BRICKS_A,Red Brick A-Grade,BRK-CLS-A,Class-A Red Brick,69.23076923076923,346.1,15516.0,5370087.6,,Red Brick A-Grade,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,TARIQ,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,"G.I.Pipe 2""",PIP-GI-1,"1"" GI Pipe",66.66666666666667,,,,,"G.I.Pipe 2""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,coarse agg,AGG-CRS-34,Coarse Aggregate 3/4 inch,80.0,,,,,coarse agg,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,ply_mr_12mm,,,0.0,,,,,ply_mr_12mm,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,Ready Mix M20,CNC-RDY-M20,M20 Ready Mix Concrete,76.92307692307692,,,,,Ready Mix M20,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,"Tile 12x12""",TIL-CER-12,Ceramic Floor Tile 12x12,95.23809523809523,,,,,"Tile 12x12""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,,Kamran,,,0.0,,,,,Kamran,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,ENAMEL WH.,Oil Paint (White) 4Ltr,PAI-OIL-W,Oil Paint (White) 4Ltr,100.0,366.8,1778.0,652170.4,,Oil Paint (White) 4Ltr,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,GLS-CLR6,Clear Glass 6,GLS-CLR-6,6mm Clear Glass,95.0,137.9,242.0,39045.01,,Clear Glass 6,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,ALM-WIN-4,"A.Win 4""",ALM-WIN-4,4ft Aluminum Window,100.0,393.0,14324.0,6586318.44,,"A.Win 4""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,PLY-MR12,ply_mr_12mm,PLY-MR-12,12mm MR Plywood Sheet,95.0,,2447.0,377816.8,,ply_mr_12mm,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,STL-RB-12,rebar 1/2 inch,STL-RB-12,12mm Steel Rebar,100.0,314.7,139.0,43743.3,,rebar 1/2 inch,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,TOILET_STD,SAN-WC,,,0.0,262.1,12294.0,3770041.16,,SAN-WC,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,TIL-CER-12,"Tile 12x12""",TIL-CER-12,Ceramic Floor Tile 12x12,100.0,403.9,75.0,35442.23,,"Tile 12x12""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,BILL/15/360,Vendor:,,,0.0,,,,,Vendor:,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,SATTI_MALL,Date:,AGG-CRS-34,Coarse Aggregate 3/4 inch,60.0,,,,,Date:,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,COPWIRE3,CopWire3,WIR-COP-7,7/0.029 Copper Wire,66.66666666666667,,53.0,,,CopWire3,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,PIP-GI1,"G.I.Pipe 1""",PIP-GI-1,"1"" GI Pipe",95.0,,157.0,,,"G.I.Pipe 1""",,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,GENERATOR 25KVA,25KVA Genset,GEN-25KVA,25 KVA Generator,86.95652173913044,,1002138.0,,,25KVA Genset,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,ASIF,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,GLS-CLR-6,6mm Clear Glass,GLS-CLR-6,6mm Clear Glass,100.0,355.4,233.0,82808.2,,6mm Clear Glass,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,REBAR-16MM,S.Bar 16mm,,,0.0,443.8,151.0,78406.15,,S.Bar 16mm,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,COPPER WIRE 3/.029,CopWire3,WIR-COP-7,7/0.029 Copper Wire,66.66666666666667,183.3,55.0,11795.36,,CopWire3,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,RIVER_SAND,River Sand,SND-RVR,River Sand,100.0,26.8,39.0,1222.88,,River Sand,,True
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,,,,,0.0,,,,,,,False
SATTI_MALL,purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,GI PIPE 1IN,GalvPipe-1,,,0.0,,200.0,84120.0,,GalvPipe-1,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,ARM_CABLE_95,CBL-ARM95,,,0.0,212.8,968.0,205990.4,,CBL-ARM95,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,"G.I.PIPE 2""",GalvPipe-2,,,0.0,448.3,306.0,137179.8,,GalvPipe-2,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,AGG-CRS-34,Bajri 3/4,AGG-CRS-34,Coarse Aggregate 3/4 inch,100.0,332.9,49.0,19085.16,,Bajri 3/4,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,STL-RB12,12mm Steel Rebar,STL-RB-12,12mm Steel Rebar,95.0,472.1,116.0,54763.6,,12mm Steel Rebar,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,GLASS-6MM,GLS-CLR6,,,0.0,,218.0,49856.6,,GLS-CLR6,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,CNC-M20,RMC-M20,CNC-RDY-M20,M20 Ready Mix Concrete,60.0,78.4,447.0,35044.8,,RMC-M20,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,ALUM WINDOW 4FT,Alum Window 4ft,ALM-WIN-4,4ft Aluminum Window,75.0,280.2,14718.0,4825060.81,,Alum Window 4ft,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,BRK-A,Class A Brick,BRK-CLS-A,Class-A Red Brick,73.91304347826086,189.3,14547.0,2753747.0,,Class A Brick,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,WIRE_7029,Copper Wire 7/.029,WIR-COP-7,7/0.029 Copper Wire,80.70175438596492,405.6,83.0,33665.0,,Copper Wire 7/.029,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,,Date: 19-Mar-2012,,,0.0,,,,,Date: 19-Mar-2012,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,PROJECT: SATTI_PLAZA,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,ARM_CABLE_95,CBL-ARM95,,,0.0,19.5,929.0,21195.14,,CBL-ARM95,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,ALM-W4,"A.Win 4""",,,0.0,124.4,14647.0,1822086.8,,"A.Win 4""",,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,WHITE OIL PAINT 4L,OIL-PAINT-W,,,0.0,467.9,2065.0,1130469.8,,OIL-PAINT-W,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,GENSET-25,Generator 25KVA,GEN-25KVA,25 KVA Generator,74.50980392156863,284.0,967986.0,321642388.08,,Generator 25KVA,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,PLY-MR12,MR Ply 12,PLY-MR-12,12mm MR Plywood Sheet,95.0,113.3,2217.0,293887.74,,MR Ply 12,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,GI PIPE 1IN,"1"" GI Pipe",PIP-GI-1,"1"" GI Pipe",100.0,15.8,185.0,2923.0,,"1"" GI Pipe",,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,"C.AGG 3/4""",Bajri 3/4,,,0.0,295.1,52.0,17953.88,,Bajri 3/4,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,CEM_OPC_50,OPC 50 KG,CEM-OPC-50,OPC Cement 50kg Bag,95.0,348.3,1072.0,373377.6,,OPC 50 KG,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,STL-RB12,STL-RB12,STL-RB-12,12mm Steel Rebar,95.0,365.8,148.0,54138.0,,STL-RB12,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,RIVER_SAND,SND-RV,,,0.0,321.6,31.0,11664.43,,SND-RV,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,,"Date: August 17, 2011",,,0.0,,,,,"Date: August 17, 2011",,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,PROJECT: SATTI_PLAZA,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,CEM_OPC_50,OPC Cement 50kg Bag,CEM-OPC-50,OPC Cement 50kg Bag,95.0,218.5,994.0,217189.0,,OPC Cement 50kg Bag,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,ARM_CABLE_95,AC-95sq,,,0.0,463.2,860.0,398352.0,,AC-95sq,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,CNC-RDY-M20,RMC-M20,CNC-RDY-M20,M20 Ready Mix Concrete,100.0,6.9,368.0,2539.2,,RMC-M20,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,PLY-MR-12,Plywood 12mm MR,PLY-MR-12,12mm MR Plywood Sheet,100.0,422.7,2074.0,876679.7999999999,,Plywood 12mm MR,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,ALU-WIN4,ALM-W4,,,0.0,225.7,13470.0,3557009.43,,ALM-W4,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,NASIR,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,"G.I.PIPE 1""",PIP-GI1,,,0.0,,187.0,,,PIP-GI1,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,BAJRI 3/4,coarse agg,AGG-CRS-34,Coarse Aggregate 3/4 inch,80.0,,52.0,,,coarse agg,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,STEEL BAR 16,rebar 5/8 inch,AGG-CRS-34,Coarse Aggregate 3/4 inch,66.66666666666667,,125.0,,,rebar 5/8 inch,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,SAN-WC-STD,WC-STD,SAN-WC-STD,Standard WC/Commode,100.0,,13926.0,,,WC-STD,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,CEM-OPC50,CEMENT-50,CEM-OPC-50,OPC Cement 50kg Bag,95.0,,984.0,,,CEMENT-50,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,PLY-MR-12,ply_mr_12mm,PLY-MR-12,12mm MR Plywood Sheet,100.0,,2047.0,,,ply_mr_12mm,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,KAMRAN,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,,,,,0.0,,,,,,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,STL-RB-16,S.Bar 16mm,STL-RB-16,16mm Steel Rebar,100.0,,135.0,,,S.Bar 16mm,,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,ENAMEL WH.,Enamel Wh.,,,0.0,49.7,1545.0,89840.21,,Enamel Wh.,,False
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,GALVPIPE-1,"G.I.Pipe 1""",PIP-GI-1,"1"" GI Pipe",66.66666666666667,259.1,200.0,51820.00000000001,,"G.I.Pipe 1""",,True
SATTI_PLAZA,purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,WIR-CP7,WIRE-7/029,,,0.0,306.1,108.0,33058.8,,WIRE-7/029,,False
